Commune;Population standardisée par la consommation de soins de médecine générale par tranche d'âge;APL aux médecins généralistes
88033;94,94789123;2,890766997
88035;890,3804021;2,967359168
88036;36,70243568;5,708150261
88037;324,8132207;3,70132279
88038;256,1516181;1,197204163
88039;109,262089;3,458350428
88040;80,62791703;3,079814645
88041;120,2308935;3,035473653
88042;605,3870721;4,644662619
88043;93,33850441;2,748193587
88044;135,8491874;3,941434608
88045;154,4945148;2,508665085
88046;979,4336988;2,922153596
88047;114,1551433;4,840225209
88048;305,1792552;2,764822379
88049;137,6493546;4,317200808
88050;104,6142781;2,515379084
88051;153,0006435;2,708896433
88052;329,0984105;4,644296536
88053;155,7487707;3,046946765
88054;94,8006054;4,177874943
88055;98,73445191;3,981988088
88056;107,1909008;3,493778816
88057;406,9017858;2,622655345
88058;26,60095879;3,280797757
88059;331,9928543;5,09489669
88060;111,8096673;7,544524808
88061;129,6388177;2,339028966
88062;102,1619202;1,519206233
88063;338,661799;2,515379084
88064;72,12913556;5,082929117
88065;881,0160876;3,034128845
88066;137,0981244;2,654046621
88068;165,9003566;1,487371186
88069;49,84519838;1,991697551
88070;203,839333;3,408364696
88071;58,30769511;2,478718404
88073;4601,422766;3,660268955
88074;462,5831706;3,224684748
88075;545,1619712;3,705483428
88076;3375,907699;4,11292919
88077;1498,39763;4,861643983
88078;290,4679844;3,161106636
88079;1608,670261;1,227792286
88080;869,6273585;2,557134778
88081;220,6936436;2,694873458
88082;463,5069809;2,951801172
88083;194,1955608;3,43940685
88084;556,327084;3,941434608
88085;3328,340618;4,086028194
88086;687,042039;3,05474911
88087;573,6998505;3,538885239
88088;4724,382325;3,422507423
88089;393,4116875;3,077820487
88090;656,4889763;2,093849572
88091;49,52483926;2,395419378
88092;1791,301148;2,82636983
88093;1731,743281;3,40014782
88094;156,8856019;2,44078004
88095;43,36991348;3,866870403
88096;927,3108451;2,85619337
88097;1434,912961;4,627731901
88098;48,74335053;4,290874926
88099;1253,980932;3,016969485
88100;102,5951238;3,608381941
88101;88,32937776;1,619549326
88102;197,652006;2,339227434
88103;230,5657273;4,132091792
88104;954,6210327;2,938055663
88105;35,32387439;1,015868932
88106;586,2224484;2,392063192
88107;680,779188;2,696276409
88108;212,0239878;3,486101923
88109;363,1279732;3,463519407
88110;140,2853339;4,494914879
88111;3283,430311;5,521454076
88113;1643,803895;4,234744052
88114;3493,527636;3,041343109
88115;84,42914935;3,053322685
88116;726,7006001;2,968824638
88117;172,1000845;4,290500028
88118;512,6680425;2,410939789
88119;267,6180056;1,662044606
88120;361,8379995;3,387149324
88121;275,2092675;5,481520078
88122;1227,138092;3,703790993
88123;63,59222808;2,415098525
88124;1385,81478;3,017875026
88125;66,89607029;2,087984071
88126;256,1196869;3,207188854
88127;112,3753229;2,193080565
88128;243,5907616;4,025459797
88129;294,7363225;3,205602005
88130;1485,715982;3,65036065
88131;195,6441545;1,977783026
88132;651,3001919;4,083463885
88133;886,3454749;2,683528182
88134;1549,185778;3,301330936
88135;102,0889399;3,535774831
88136;85,23232369;2,676896139
88137;122,9000151;2,738013268
88138;383,7462291;4,707077376
88139;248,1148084;3,871077781
88140;403,3485236;3,595588205
88141;262,7821861;1,361486299
88142;57,03892887;2,97296391
88143;226,8399754;2,869490504
88144;181,5909272;2,9121085
88145;389,8878904;1,921857168
88146;1928,208169;5,808600286
88147;52,34317803;2,325503738
88148;364,1698868;3,84075394
88149;1149,817866;2,721146771
88150;252,8063262;3,460224819
88151;339,0725993;3,023217853
88152;124,0825294;1,608267087
88153;116,0198107;4,633227685
88154;131,957182;3,994275172
88155;866,5855562;3,103869285
88156;3306,33804;3,923484753
88157;507,1420311;3,62558922
88158;31876,16964;4,49091643
88159;438,0581952;1,850877963
88160;197,5266142;2,290274092
88161;811,5873903;3,013051539
88162;88,38730292;1,08993288
88163;2640,374588;4,683853851
88164;347,2812193;2,790395769
88165;236,9939442;2,083341345
88166;132,711924;2,620206973
88167;232,1999684;3,359440267
88168;749,7937123;3,25422132
88169;50,8032409;3,023509006
88170;227,5802863;3,941434608
88171;463,1341716;4,890820053
88172;148,9070143;2,165748118
88173;454,0600068;2,803347577
88174;585,5646267;2,693593688
88175;542,5351968;2,824482063
88176;1989,533303;3,790195354
88177;53,9057657;6,174930458
88178;139,0909315;4,645899745
88179;3106,623421;2,615867971
88180;189,1109238;4,494914879
88181;316,5072756;4,370920845
88182;455,9077659;2,842063463
88183;114,5714813;4,749110388
88184;49,19012739;4,079702541
88185;49,46345335;2,955878197
88186;1823,608174;2,66041474
88187;151,9586134;4,02872028
88188;508,5607122;4,323852913
88189;106,1091102;2,508665085
88190;145,9550701;2,732236513
88192;161,3262743;2,119010349
88193;112,1583204;1,058267172
88194;8621,796618;5,02749517
88195;358,9191953;3,247103506
88196;588,0974084;4,999871257
88197;77,43803088;3,895066854
88198;48,64342722;2,528983419
88199;876,4517799;3,131469047
88200;189,670006;3,873445985
88201;337,3926413;3,051420457
88202;253,7602784;1,64433807
88203;953,4675019;2,508729521
88205;134,0439852;3,023509006
88206;8723,052723;4,919246809
88208;173,4262634;2,293727374
88209;395,6749109;1,587599829
88210;135,4743678;1,609408527
88212;84,59582752;1,491690087
88213;83,10644817;1,388047473
88214;750,8628654;3,828980351
88215;2853,164289;4,452398551
88216;159,7580587;1,613525363
88218;43,93864774;2,44078004
88219;268,2702492;1,840979754
88220;212,2976487;3,156088582
88221;160,686987;3,278329946
88222;382,3711326;1,933257806
88223;2373,910073;2,610928363
88224;120,7205061;2,523847086
88225;91,5804126;3,563692712
88226;175,7162353;2,247618432
88227;81,57157401;2,890766997
88228;42,10754817;2,561290717
88229;484,1153506;4,398836113
88230;226,3950051;1,557551438
88231;614,7588938;2,172895978
88232;122,3552495;1,330513134
88233;351,8793943;2,656962675
88236;415,0640184;2,691626846
88237;139,0779014;4,778874479
88238;282,3054629;3,910819547
88239;441,7486201;4,50930194
88240;50,89849601;2,039321747
88241;490,3811648;3,016763544
88242;592,1897609;2,651810547
88243;316,150873;4,984066795
88244;494,9044793;3,830642662
88245;1142,454396;3,908140851
88246;172,4953706;5,200205614
88247;88,61374631;1,72146185
88248;458,6695046;4,770716855
88249;1111,032507;3,705483428
88250;129,5687578;1,593424839
88251;695,3418135;5,241269531
88252;82,33096787;2,683115868
88253;93,22217628;1,218163151
88254;296,7194411;3,400366865
88255;180,9155231;4,079702541
88256;1033,049989;3,604983918
88257;306,2931336;3,397494606
88258;170,8574016;3,21867585
88259;636,0520159;3,984689042
88260;628,1908858;3,977646003
88261;219,552546;1,649633694
88262;46,89379239;2,063772733
88263;32,74899093;2,054393327
88264;872,2799045;3,556988574
88265;461,1532823;2,027719589
88266;151,3308023;3,605212197
88267;300,8873927;3,751722856
88268;2359,450466;4,231014499
88269;304,2319615;4,237319058
88270;78,7281866;3,629191949
88271;449,8445567;3,438000084
88272;67,57354819;3,40014782
88273;224,2832946;1,056986726
88274;437,1727704;3,387941262
88275;113,4936493;1,147498967
88276;82,66307024;3,618178979
88277;61,82749862;2,303309359
88278;122,6419885;2,378756025
88279;392,4120434;2,753477744
88280;84,63343326;2,711864468
88281;592,5772427;3,477397314
88283;504,0427674;4,672696844
88284;91,83747759;5,550539271
88285;71,40525257;3,590625907
88286;11,06952905;2,55617806
88287;862,2485453;2,927941897
88288;111,5641198;2,155207869
88289;140,053564;3,565235726
88290;960,3581633;3,830642662
88291;239,3357716;1,608267087
88292;268,9089268;2,651048404
88293;228,2816886;4,403278139
88294;106,3868823;1,405092308
88295;151,8778329;1,559230883
88296;75,08934952;3,325879722
88297;151,4675039;3,440634416
88298;138,3139829;2,14549893
88299;294,8535137;4,466203185
88300;1116,92936;3,437325833
88301;223,083014;4,150454414
88302;5368,010087;3,610104934
88303;216,1894768;1,603008812
88304;59,48596015;2,302237458
88305;105,9359112;5,846890802
88306;288,603261;4,299741698
88307;170,1555781;3,262401896
88308;970,0235706;4,234524436
88309;49,57783226;2,520126287
88310;212,6340625;3,493778816
88311;422,8570202;2,657443491
88312;117,3977403;2,909156416
88313;163,1074699;1,676992896
88314;43,73766623;3,563692712
88315;648,4092894;2,302237458
88316;221,5960601;2,547862557
88317;3260,429943;6,201851138
88318;853,69792;3,301906339
88319;7008,370791;4,132346245
88320;467,9341238;3,556988574
88321;381,9856685;4,50930194
88322;183,0636084;3,694656311
88324;335,1845728;4,644296536
88325;2155,134874;3,797424304
88326;545,7831595;4,318450621
88327;200,4571642;4,944372911
88328;54,78161821;2,974769845
88330;238,1395342;4,763323835
88331;110,3514314;3,309770051
88332;311,7932658;4,101442314
88333;149,4294158;2,041059015
88334;71,18878913;2,25707054
88335;87,84904075;2,779841334
88336;500,0058874;3,597484006
88338;509,1601124;3,11939303
88340;166,6223288;1,18095466
88341;151,317106;3,267604536
88342;186,6687398;3,911879814
88343;79,61357801;1,50295921
88344;769,1264765;2,490192511
88345;116,5159249;1,449697131
88346;136,3565762;4,130127922
88347;1742,22327;2,397289721
88348;72,45423331;3,460150995
88349;1794,409706;4,402726276
88350;231,4750177;2,909157121
88351;104,0802599;1,479318211
88352;173,6527553;4,531817911
88353;1361,126271;3,021065742
88354;228,7055538;3,440735673
88355;719,5826732;4,623815866
88356;1987,489652;5,280341019
88357;91,88722963;3,894657947
88358;157,396929;4,667290227
88359;1398,276947;3,670966972
88360;110,9219042;2,175382015
88361;155,9907136;1,390486432
88362;146,5717334;4,026558141
88363;160,7182931;2,923602446
88364;290,3133109;3,965154103
88365;5387,105221;3,587366084
88366;196,4188665;3,490150405
88367;2026,645387;3,435470447
88368;63,92103451;2,322530599
88369;1219,988677;2,48699358
88370;6569,190989;5,721531421
88371;157,1262768;1,52157512
88372;24,4069049;2,625671082
88373;467,9884237;4,658394124
88374;287,1374472;3,560362355
88375;144,7476158;3,899880081
88376;87,40917567;2,181525271
88377;365,8782359;2,435653082
88378;223,0027751;2,81877141
88379;215,8607104;2,353862029
88380;63,06349973;2,021837775
88381;8194,748963;4,39217201
88382;584,5509079;3,500527342
88383;496,1680699;4,634580935
88385;217,4145322;3,182399027
88386;121,2488857;3,591622765
88387;90,66099364;3,776206964
88388;117,7091001;6,520657651
88389;709,590383;4,55465855
88390;327,1220341;2,339227434
88391;53,68644854;4,41516401
88393;385,1593543;3,611980669
88394;86,65025474;1,414538108
88395;191,2714493;2,717374422
88398;290,7526046;3,669918163
88399;452,0910289;2,550725535
88400;328,9119993;4,144961734
88401;198,4142474;2,814935926
88402;75,44767947;5,493329317
88403;132,0551826;4,876677326
88404;145,5712961;1,021127207
88406;3631,017493;3,291054256
88407;2190,189884;4,375362859
88408;283,2502797;3,450997141
88409;84,28906238;3,079883172
88410;415,2614547;2,625033546
88411;20580,47496;4,508256528
88412;3964,48583;4,747388804
88413;192,182591;2,720925078
88415;375,4782261;3,666259416
88416;464,6760807;3,670558419
88417;131,3731348;3,770662037
88418;124,2437998;4,54656527
88419;1371,150883;4,794631579
88421;2570,675474;5,19461002
88423;175,4996053;4,189363975
88424;1508,802163;1,797203027
88425;134,7865594;3,459855657
88426;1912,120098;5,662587992
88427;4162,547825;5,667126047
88428;502,4265315;2,521640537
88429;147,387788;3,84075394
88430;158,5017014;4,039041202
88431;80,38956811;2,980104808
88432;215,148041;4,317200808
88433;532,8380874;3,153329349
88434;76,45172027;1,388047473
88435;94,95951631;2,742797686
88436;403,4975314;3,160984287
88437;935,71294;3,698207183
88438;188,5911076;3,721870685
88439;125,7306195;2,382948524
88440;649,3045427;3,4728587
88441;108,2730528;1,913030966
88442;339,4208039;2,708896433
88443;2326,870707;4,136452927
88444;249,033409;3,563692712
88445;2838,894307;3,238314804
88446;198,7098093;3,356433664
88447;188,4474524;4,024936884
88448;203,0899929;4,403789583
88449;2707,157693;2,796676323
88450;136,0261603;1,943448956
88451;47,8014406;2,040271896
88452;246,6226587;3,078269856
88453;106,0713052;5,996621645
88454;96,8345894;3,804312972
88455;136,4048315;4,150454414
88456;271,584872;4,077772542
88457;49,4411866;3,460150995
88458;649,2434604;2,599134967
88459;219,2519076;5,430700194
88460;1941,426823;4,020530636
88461;1556,051835;3,759677262
88462;509,0400927;1,750353415
88463;9052,810185;4,418018043
88464;141,9063466;3,516259512
88465;601,3594645;3,003102851
88466;3753,115182;3,143524861
88467;100,4907116;2,55824551
88468;1657,761116;3,56833196
88469;124,1556789;4,275877138
88470;119,9067531;3,079883172
88471;117,6478408;5,072293168
88472;57,10401615;3,041848582
88473;140,2902006;4,770810034
88474;112,0652645;3,723062563
88475;105,3528877;2,109028732
88476;102,927009;1,936578515
88477;268,6518201;2,461381978
88478;170,8614231;2,617333247
88479;1371,288361;2,90014095
88480;54,14153632;1,819019389
88481;2244,018919;4,432884639
88482;1050,939583;2,468987544
88483;126,9102639;1,990217543
88484;4188,963345;3,959785839
88485;4209,533473;2,373771935
88486;250,1010142;2,704585382
88487;263,0509636;3,455751981
88488;167,7173655;4,398836113
88489;110,3561349;2,209906619
88490;81,10121528;2,158560743
88491;26,99843505;2,255647786
88492;127,049948;2,444538646
88493;154,6158943;3,393248338
88494;156,9710069;4,514818848
88495;437,2199387;2,035367477
88496;908,2261633;5,543186944
88497;158,0155257;3,855507341
88498;894,0141518;2,496956259
88499;69,65746751;1,544786
88500;131,0243287;3,309231402
88501;176,7973206;1,147498967
88502;204,9087603;3,460150995
88503;125,5533455;3,025941692
88504;321,7344927;2,333453983
88505;215,114091;3,610104934
88506;616,5362235;2,172571996
88507;109,799342;3,283183791
88508;161,0689424;2,958298729
88509;97,79663566;2,915753659
88510;227,502622;2,071552391
88511;2167,623179;2,633025814
88512;156,7539471;3,84075394
88513;156,4624072;1,868454657
88514;5622,373985;4,605145863
88515;204,7849856;5,022936251
88516;34,86500712;2,199087
88517;713,7550034;6,780480567
88518;306,0596681;3,090692436
88519;287,5168686;3,569010391
88520;69,46247842;4,687769148
88521;133,653847;3,73806905
88522;365,2263417;4,156305046
88523;133,6543312;3,830642662
88524;429,0010841;3,561811181
88525;152,9638419;3,520968525
88526;159,0095151;1,870554544
88527;105,2054437;3,98784303
88528;2760,383192;2,725426123
88529;1582,78482;4,576663882
88530;90,03344002;1,14710842
88531;76,58735687;1,770843886
88532;3054,996401;2,1987615
89002;268,798568;3,683494897
89003;1070,295328;4,787428046
89004;196,2770269;4,720971304
89005;426,6599002;3,396672558
89006;170,2739784;2,729355266
89007;363,4892728;2,989031167
89008;247,1871592;1,856503713
89009;127,8140788;3,808377484
89010;101,9872839;1,346277506
89011;3283,498404;3,866651074
89012;697,3223164;1,627922226
89013;515,1205305;2,019127841
89014;87,18672716;5,027176999
89015;240,8220425;5,032569835
89016;791,3057039;2,798525296
89017;170,1493276;0,842322119
89018;149,6151259;2,991452371
89019;319,6341448;2,8589031
89020;137,0294687;2,897715099
89021;1058,484894;2,889956663
89022;35255,85362;3,802003652
89023;6961,177347;3,274491295
89024;230,9234066;1,384920867
89025;72,42163944;3,533436216
89027;850,9650389;4,371354683
89028;431,4644718;2,415778274
89029;605,4738915;2,442414287
89030;83,34812541;2,725104964
89031;390,0387535;2,822423708
89032;467,5196588;2,345391554
89033;439,576446;2,737406652
89034;258,7740225;2,334986067
89035;514,1415905;3,03153629
89036;109,9046175;2,404181824
89037;78,14816824;3,368111155
89038;203,2710583;1,885506458
89039;323,5324532;4,417295029
89040;214,9111433;2,00203388
89041;110,3108319;1,65383861
89042;130,8444071;3,702514782
89043;313,9681323;2,637545173
89044;1498,842429;2,112771289
89045;365,4934298;1,215429704
89046;28,09783222;1,536929392
89048;890,5510032;2,892510804
89049;556,599743;0,801315574
89050;441,0240121;2,28368637
89051;785,6872538;2,055620279
89053;3291,439788;3,351010066
89054;624,8278654;2,608728679
89055;328,3454659;2,123250142
89056;131,4010278;2,217766094
89057;791,911008;2,042646862
89058;445,2260639;2,407216193
89059;258,0119578;3,543110578
89060;412,1275664;4,136688222
89061;809,7602464;1,973629627
89062;55,04833628;0,735425368
89063;47,6214804;1,354055878
89064;1004,128439;0,231666522
89065;1172,043832;2,628835596
89066;2336,076361;2,157763633
89067;552,9604686;2,442079639
89068;109,9418348;3,268230193
89069;387,7879702;2,126516703
89071;1108,397626;1,795646205
89072;2191,105726;1,346777815
89073;737,0535396;2,88805353
89074;797,7181106;3,401031577
89075;1685,46887;2,689234073
89076;683,1762421;3,180974233
89077;632,8275296;2,489036469
89079;93,57974239;2,157763633
89080;1895,198568;2,951513864
89081;295,6504467;1,964122372
89083;1177,708057;3,421617172
89084;5423,06408;1,647505502
89085;329,5657987;4,48122235
89086;472,9005038;1,866920715
89087;148,9971285;1,490337941
89088;738,4276534;1,387597184
89089;245,7278494;1,118926104
89091;645,2312054;1,29687519
89092;741,4299939;2,115419866
89093;152,6747643;3,055151832
89094;901,0410196;3,02447912
89095;229,5576141;3,054479144
89096;2494,293354;2,734136754
89098;1767,363984;1,991316995
89099;544,1454232;4,14944936
89100;2184,861025;3,217000996
89101;310,7161174;3,024019531
89102;485,8846667;3,901311687
89104;358,7126719;1,300275677
89105;296,8633274;1,79561199
89108;174,0044679;3,75082623
89111;642,2830184;3,722466747
89112;183,6305645;1,804074607
89113;372,4858637;3,150948053
89115;200,9753637;1,833951636
89116;884,3071328;2,066883584
89117;665,8824926;3,306871136
89118;149,8904717;0,691763201
89119;584,5798379;0,844425592
89120;254,6019415;1,992743624
89122;1197,80559;1,445692916
89123;982,5946588;2,007256259
89124;47,44391777;2,447639754
89125;769,290107;3,187086066
89126;136,1409603;2,444999271
89127;437,0440827;3,032339812
89128;1295,857421;2,497869777
89129;262,0560026;3,019996777
89130;185,7141795;2,58861784
89131;367,5634037;0,969800898
89132;345,1811318;5,434313829
89133;824,334124;3,311716477
89134;485,4559225;4,006851903
89136;1173,831458;2,994044237
89137;122,9069421;1,613520271
89139;929,2031665;0,90087301
89141;329,2265586;2,397006462
89142;829,6244771;2,458121876
89143;411,0829501;2,7374144
89144;88,42342786;3,5688934
89145;242,6335553;1,741669498
89146;309,0472936;2,767457529
89147;215,9200391;2,618191312
89148;477,8383967;2,342955235
89149;1322,378234;2,390273371
89150;733,9812418;3,208829754
89151;630,2985431;4,144352013
89152;849,9127942;3,665367406
89153;702,4713972;2,723834988
89154;379,7804953;2,855145392
89155;736,474548;2,452255022
89156;381,490885;3,082761186
89158;785,4567048;3,582543299
89159;213,2459145;1,738882573
89160;379,9972879;3,433426938
89161;574,0420328;1,087132227
89162;99,42670738;2,348867486
89163;123,3081295;2,014730372
89164;1094,596173;1,938533483
89165;169,1137779;4,145097876
89167;1069,74329;3,752876688
89168;136,3659943;2,8589031
89169;321,2628843;0,877043293
89170;520,026375;2,719010068
89171;485,0857016;3,148452681
89172;140,9522437;2,326469219
89173;150,8297945;3,352995664
89175;76,61449121;1,527175512
89176;329,7329125;3,034345937
89177;489,0894069;3,024483688
89179;136,6277177;1,124007539
89180;169,0379244;1,217745144
89181;78,28043492;1,611361924
89182;140,0392471;4,48122235
89183;562,5456161;4,195334108
89184;114,8493834;4,235274588
89186;175,3374857;2,749547082
89187;584,6533914;2,813228022
89188;188,2473804;3,702514782
89189;52,53917863;4,51373756
89190;134,6280101;1,323749555
89191;1206,498411;3,051716743
89194;1718,195956;2,308527825
89195;826,5162642;3,857048772
89196;1723,517291;2,373656301
89197;453,0430384;2,476177468
89198;382,8111687;2,140321969
89199;1813,814131;1,788917
89200;298,6050073;1,486757464
89201;193,5121958;3,5688934
89202;724,4525351;2,730459399
89203;522,6338418;3,666736946
89204;9873,819027;2,648738874
89205;28,01217609;0,735425368
89206;1125,271477;2,288798031
89207;499,5279311;2,033422723
89208;166,360569;3,901326168
89209;86,99273932;4,006851903
89210;406,4169625;2,874658281
89211;200,798945;0,998706165
89212;196,4554873;2,638245433
89214;364,6016034;2,088261177
89215;132,4850843;2,39905305
89216;1306,355847;2,562499274
89217;158,2824386;3,705328935
89218;556,6864059;2,176727361
89219;344,7162441;2,723262707
89220;245,5857317;2,93363263
89221;742,4835916;4,720971304
89222;163,5431488;2,91778281
89223;51,6730429;2,657844057
89224;191,8905266;2,050609886
89225;1360,27412;2,848356078
89226;1351,437773;3,375003372
89227;441,9630579;2,112853191
89228;435,7889054;1,837883446
89229;306,3397822;2,384903569
89230;212,7669637;2,072997262
89232;145,0609839;2,84760991
89233;893,2709101;4,385498547
89234;1197,922998;3,613402437
89235;556,7554394;1,623837449
89236;664,3109378;1,441920401
89237;1621,116312;1,435867195
89238;344,9975552;1,537664301
89239;794,63491;2,602054976
89240;97,24845659;1,536903481
89242;841,6913644;3,028246835
89244;395,9995175;1,43958055
89245;283,482541;1,733489737
89246;58,24286353;4,521861099
89247;84,50865928;2,973011604
89248;189,2741052;2,274099688
89249;396,0708982;1,860387819
89250;183,7105294;2,404513848
89251;224,6658785;0,619359387
89252;599,8269361;3,034678225
89253;1080,61857;2,762362182
89254;434,2138966;1,664805199
89255;7440,090913;2,398141087
89256;97,60682226;1,990125096
89257;278,1850137;0,844425592
89259;175,8681572;3,160773778
89261;4176,579404;3,254499503
89262;771,7483818;2,328423427
89263;577,5051417;2,385774756
89264;308,1138183;1,9059354
89265;192,841603;3,014815394
89266;787,4446514;2,778441452
89267;126,2813558;1,464873746
89268;111,9938614;2,229166152
89270;296,9865575;2,689585617
89271;319,6247059;3,099170733
89272;1325,491683;3,036418898
89273;961,4264132;3,74753029
89274;369,6060358;1,515922377
89276;533,1744918;1,303810986
89277;687,5546573;1,096398153
89278;417,0208744;2,987481567
89279;352,5836381;1,56189213
89280;696,7565107;3,122839354
89281;644,8805405;2,458203421
89282;206,0400632;6,459853876
89283;300,5620452;1,725540739
89284;817,5098588;2,852936406
89285;4848,364792;3,787834252
89286;188,0770307;2,03173166
89287;290,5830604;2,998465127
89288;48,38836421;2,456517553
89289;333,6610313;2,387960251
89290;266,1655439;3,149935392
89291;1390,928546;4,012940202
89292;137,217559;2,58861784
89295;134,9555311;3,6903821
89296;646,1989564;2,51066056
89297;56,56523541;4,819943256
89298;88,65956824;1,553589736
89299;225,915262;1,777565889
89300;285,33166;2,492174599
89302;678,4068179;1,72048131
89303;418,5115526;4,400372399
89304;772,3979868;2,599703055
89306;200,1774797;0,508990205
89307;3495,960627;2,83813742
89308;155,0979716;1,125932992
89309;1461,792525;4,299420727
89310;238,4822907;0,98482584
89311;456,7015885;1,089029427
89312;189,5780134;2,302288276
89313;148,0815817;2,623668387
89314;250,2451923;2,897715099
89315;722,4266721;3,070015878
89316;480,1299077;2,771859574
89318;66,27484212;0,871385219
89319;826,6259522;2,987481567
89320;146,7029074;2,962282937
89321;754,9234981;2,002221767
89323;103,3551362;3,312821338
89324;1086,658562;3,149479568
89325;410,420702;1,838206317
89326;364,5528956;1,822583626
89327;82,43506997;0,612411392
89328;337,5955666;1,724540331
89329;948,0133325;1,55425116
89331;169,6432449;4,084728694
89332;584,3552484;2,085655965
89333;421,0052731;3,108096515
89334;306,2581203;3,489097389
89335;1119,090419;2,269749357
89336;3002,482445;4,171792044
89337;211,7793169;2,066236099
89338;434,9991774;2,898453721
89339;779,7320811;4,367189088
89341;1762,966345;3,895398763
89342;4608,445241;3,601595249
89344;3691,146669;3,627801162
89345;389,5057532;4,468766463
89346;2487,681091;1,773518182
89347;408,1354409;3,360770612
89348;265,7046338;1,895229189
89349;483,941811;2,785943879
89350;300,616129;2,21668434
89351;408,78041;1,64456601
89352;1613,52009;3,984187767
89353;157,1235582;3,160773778
89354;493,7175328;0,856061823
89355;380,2907513;1,910640319
89359;250,4335284;2,071488953
89360;190,3750893;3,219612849
89361;106,2473525;2,302288276
89362;343,866455;3,6903821
89363;569,8145981;2,331662
89364;606,9166188;2,758636481
89365;1045,133124;3,099170733
89367;537,4940786;1,896465676
89368;1761,392706;2,667140049
89369;101,3756918;2,307960539
89370;679,862445;2,901746426
89371;81,63176983;3,411308403
89373;99,42078261;1,780941138
89374;168,4813236;2,438727166
89375;80,92072654;2,507463637
89376;722,8353431;3,79259743
89377;158,9959081;3,62969737
89378;549,9464848;2,559602632
89379;1558,459697;3,326266569
89380;126,2028487;3,118362532
89382;722,2723813;2,79421401
89383;105,9138933;3,321429987
89384;129,8075807;3,321429987
89385;26603,77335;3,717354084
89386;595,4402513;2,608241685
89387;607,155143;1,751638866
89388;1343,773139;1,706781409
89390;265,1386759;4,286476474
89391;113,7251388;3,843022437
89392;94,4453665;1,393502176
89393;420,003579;0,57592994
89394;379,347259;1,868553649
89395;374,7013081;2,293015721
89397;1608,138977;3,130630103
89398;376,8055885;1,772861129
89399;223,5786315;4,135631905
89400;102,1767109;5,395066952
89402;516,0945695;3,947709329
89403;535,9174153;1,552389562
89404;74,95289563;1,764254883
89405;1144,257338;4,654514561
89406;303,6335852;2,774411253
89407;67,55754611;4,521861099
89408;93,12193737;2,749547082
89409;1093,934782;0,500051144
89410;236,1074706;1,764254883
89411;35,39044286;0,612411392
89412;1531,804836;1,563743254
89413;203,7366855;2,384903569
89414;500,5362122;2,133622692
89415;104,5365563;5,178110271
89416;4821,741223;4,144352013
89417;2860,599598;2,18306116
89418;1112,692464;3,372115257
89419;43,33564502;0,871385219
89420;149,0804403;3,661663819
89422;145,0294002;1,718326584
89423;711,6864992;4,017234872
89424;387,4112726;1,632516246
89425;684,6431309;3,69586744
89426;567,4014733;2,085559843
89427;310,8874015;2,193834869
89428;76,32883268;1,553589736
89430;487,5053795;0,577548123
89431;323,4804747;3,447404699
89432;348,8878476;0,345881601
89433;904,401563;3,218880175
89434;294,2744543;2,483977669
89436;1768,573095;2,483887789
89437;1557,261454;3,706318874
89438;438,2162632;1,061382097
89439;1395,01173;2,251179757
89440;244,3314146;2,329538149
89441;1937,66095;3,354826033
89442;52,17797916;3,919531816
89443;478,1411457;2,8589031
89445;163,5002702;4,006851903
89446;1834,357943;1,29687519
89447;636,5362026;2,653364921
89449;243,741908;0,65029185
89450;395,9038093;3,108096515
89451;1138,773371;4,050523925
89452;676,4896329;1,535620493
89453;186,4648368;3,118933553
89456;300,6595167;2,671850584
89458;3393,526376;2,128603411
89459;1194,034437;1,506718269
89460;299,0624379;1,763873736
89461;248,0015429;2,713877364
89462;5576,221332;1,650550191
89463;325,9479638;2,538667482
89464;364,1061896;3,45504142
89465;782,4775487;1,605857022
89466;431,288314;2,501773482
89467;962,9183446;1,184846662
89468;137,730178;4,726364139
89469;456,6260634;1,62860298
89470;506,370259;1,875321392
89471;276,4810276;2,238623156
89472;124,8542797;0,612411392
89474;107,6229762;2,43334939
89475;967,0308843;3,239289155
89477;301,6847824;2,281163026
89478;1524,133539;1,496162436
89479;132,0445622;4,966113093
89480;127,7264134;3,91945864
89481;492,0777654;1,890221115
89482;214,2543748;2,635651157
89483;160,9686526;4,722701543
89485;1245,075488;7,081549048
89486;331,4240176;4,399473072
90001;610,030149;4,870866594
90002;437,0866244;6,016904843
90003;456,1373414;3,482459938
90004;302,8174471;3,396495057
90005;287,2224891;5,113212794
90006;5055,254409;5,056876377
90007;5105,783021;2,753967642
90008;46557,18293;3,950069618
90009;377,9657379;7,744875009
90010;1213,811305;5,679122965
90011;238,4597107;4,617712939
90012;456,7011759;2,698569776
90013;248,6195775;5,584800776
90014;123,1857444;4,64536421
90015;1718,542286;5,227558634
90016;359,662104;2,959633692
90017;264,8226552;2,834160925
90018;299,6551035;2,940885039
90019;325,4678572;2,981869422
90020;2833,281508;3,837855087
90021;1136,380707;4,393325066
90022;155,3919459;2,23576384
90023;338,5688637;2,900686377
90024;1565,184716;3,267394206
90025;123,2130911;1,368738789
90026;433,6581486;2,237509872
90027;1965,213941;4,233655197
90028;166,5053743;1,777753866
90029;347,2785967;2,571174335
90030;3686,986797;5,859234283
90031;5759,18288;2,314488474
90032;739,1584677;4,606746988
90033;729,2204152;6,205491795
90034;295,2140527;4,538008161
90035;977,7910095;4,749601147
